IS_Name	IS_Family	IS_Group
IS-LL6	IS3	IS3
IS100	IS21	IS21
IS1000A	IS110	IS110
IS1000B	IS110	IS110
IS1001	ISL3	ISL3
IS1002	IS481	IS481
IS1004	IS200/IS605	IS200
IS1006	IS6	IS6
IS1007	IS6	IS6
IS1008	IS6	IS6
IS100kyp	IS21	IS21
IS100L	IS21	IS21
IS100X	IS21	IS21
IS1016	IS1595	IS1016
IS1016C	IS1595	IS1016
IS1016C2	IS1595	IS1016
IS1016P	IS1595	IS1016
IS1016V1	IS1595	IS1016
IS1016V2	IS1595	IS1016
IS1016V3	IS1595	IS1016
IS1016V4	IS1595	IS1016
IS1016V5	IS1595	IS1016
IS1016V6	IS1595	IS1016
IS102	IS5	IS903
IS1021	IS5	IS5
IS103	IS3	IS150
IS1031A	IS5	IS1031
IS1031C	IS5	IS1031
IS1031D	IS5	IS1031
IS1032	IS5	IS1031
IS1051	IS5	IS5
IS1062	IS30	IS30
IS1066	IS630	IS630
IS1068	IS3	IS3
IS1069	IS3	IS3
IS1070	IS30	IS30
IS1076	IS3	IS3
IS1081	IS256	IS256
IS1086	IS30	IS30
IS1087	IS3	IS2
IS1087B	IS3	IS2
IS1088	IS30	IS30
IS1090	IS256	IS256
IS1096	ISL3	ISL3
IS10A	IS4	IS10
IS10L	IS4	IS10
IS10R	IS4	IS10
IS110	IS110	IS110
IS1106	IS5	IS5
IS1110	IS110	IS110
IS1111A	IS110	IS1111
IS1111C	IS110	IS1111
IS1112	IS30	IS30
IS1112a	IS30	IS30
IS1112b	IS30	IS30
IS1113	IS256	IS256
IS1114	IS5	IS5
IS112	IS5	ISL2
IS1121	IS481	IS481
IS1122	IS481	IS481
IS1126	IS5	IS5
IS1131	IS66	IS66
IS1132	IS256	IS256
IS1133	IS3	IS3
IS1136	IS200/IS605	IS1341
IS1137	IS3	IS51
IS1138	IS3	IS150
IS1138B	IS3	IS150
IS1139	IS30	IS30
IS1141	IS3	IS3
IS1151	IS4	IS231
IS116	IS110	IS110
IS1161	IS30	IS30
IS1162	IS21	IS21
IS1163	IS3	IS3
IS1164	IS256	IS256
IS1165	ISL3	ISL3
IS1166	IS256	IS256
IS1167	ISL3	ISL3
IS1167A	ISL3	ISL3
IS1168	IS5	IS5
IS1169	IS5	IS5
IS117	IS110	IS110
IS1170	IS1380	IS942
IS1181	ISL3	ISL3
IS1182	IS1182	IS1182
IS1186	IS5	IS5
IS1187	IS982	IS982
IS1188	IS1380	IS1380
IS1191	IS256	IS256
IS1193	ISL3	ISL3
IS1193D	ISL3	ISL3
IS1194	IS5	IS5
IS120	IS3	IS150
IS1201	IS256	IS256
IS1202	ISNCY	IS1202
IS1203	IS3	IS51
IS1203E	IS3	IS51
IS1206	IS3	IS51
IS1207	ISL3	ISL3
IS1216	IS6	IS6
IS1216E	IS6	IS6
IS1216V	IS6	IS6
IS1221A	IS3	IS150
IS1221B	IS3	IS150
IS1221C	IS3	IS150
IS1221E	IS3	IS150
IS1221F	IS3	IS150
IS1221G	IS3	IS150
IS1221H	IS3	IS150
IS1221I	IS3	IS150
IS1222	IS3	IS407
IS1223	IS3	IS150
IS1230B	IS3	IS3
IS1236	IS3	IS3
IS1237	IS5	IS427
IS1239	IS30	IS30
IS1240	IS3	IS3
IS1245	IS256	IS256
IS1246	IS5	IS5
IS1247	IS1380	IS1380
IS1248A	IS5	IS427
IS1248B	IS5	IS427
IS1249	IS256	IS1249
IS1251	ISL3	ISL3
IS1252	IS30	IS30
IS12528	IS5	IS1031
IS1253A	IS200/IS605	IS605
IS1253B	IS200/IS605	IS605
IS1271	IS4	IS4
IS1272	IS1182	IS1182
IS1294	IS91	IS91
IS1295	IS256	IS256
IS1296	IS3	IS150
IS1297	IS6	IS6
IS1301	IS5	IS427
IS1302	IS3	IS150
IS1310	IS256	IS256
IS1311	IS256	IS256
IS1312	IS3	IS2
IS1313	IS66	IS66
IS1326	IS21	IS21
IS1327	IS6	IS6
IS1328	IS110	IS1111
IS1341	IS200/IS605	IS1341
IS1351	IS3	IS407
IS1353	IS3	IS150
IS1354	IS256	IS256
IS1355	IS5	IS1031
IS1356	IS256	IS256
IS1357	IS701	IS701
IS1358	ISAs1	ISAs1
IS1358A	ISAs1	ISAs1
IS1372	IS3	IS51
IS1373	IS5	ISL2
IS1380A	IS1380	IS1380
IS1380B	IS1380	IS1380
IS1381	IS5	ISL2
IS1381A	IS5	ISL2
IS1382	IS30	IS30
IS1383	IS110	IS1111
IS1384	IS5	IS5
IS13869	ISL3	ISL3
IS1389-B	IS3	IS407
IS1389	IS3	IS407
IS1394	IS30	IS30
IS1395	IS256	IS256
IS1396	ISL3	ISL3
IS1397	IS3	IS150
IS1400	IS3	IS407
IS1403	IS3	IS407
IS1404	IS3	IS407
IS1405	IS5	IS5
IS1406	IS5	IS5
IS1407	IS256	IS256
IS1408	IS256	IS256
IS1411	ISL3	ISL3
IS1412	IS1380	IS1380
IS1413	IS256	IS256
IS1414	IS256	IS256
IS1415	IS21	IS21
IS1416	IS3	IS51
IS1417	IS3	IS2
IS1419	IS481	IS481
IS1420	IS5	IS903
IS1421	IS5	IS427
IS1452	IS701	IS701
IS1469	IS200/IS605	IS200
IS1470	IS30	IS30
IS1471	IS630	IS630
IS1474	IS21	IS21
IS1476	ISL3	ISL3
IS1478	IS5	IS5
IS1479	IS5	IS5
IS1480a	IS5	IS1031
IS1480b	IS5	IS1031
IS1481A	IS4	IS10
IS1485	IS3	IS150
IS1489v1	ISL3	ISL3
IS1490	IS256	IS256
IS1491	IS21	IS21
IS1492	IS110	IS1111
IS1492a	IS110	IS1111
IS14999	IS630	IS630
IS15	IS6	IS6
IS150	IS3	IS150
IS1500A	IS3	IS3
IS1500B	IS3	IS3
IS1501	IS3	IS3
IS1502	IS5	IS427
IS1511	IS256	IS256
IS1512	IS256	IS256
IS1513	IS30	IS30
IS1515	IS5	ISL2
IS1520	IS3	IS3
IS153	IS3	IS3
IS1533	IS110	IS1111
IS1535	IS607	IS607
IS1536	IS607	IS607
IS1537	IS607	IS607
IS1538	IS607	IS607
IS1539	IS607	IS607
IS1541A	IS200/IS605	IS200
IS1541B	IS200/IS605	IS200
IS1541C	IS200/IS605	IS200
IS1541D	IS200/IS605	IS200
IS1542	IS256	IS256
IS1547	IS110	IS110
IS1548	ISAs1	ISAs1
IS1549	IS1634	IS1634
IS1550	IS3	IS150
IS1553	IS256	IS256
IS1554	IS256	IS256
IS1557	ISL3	ISL3
IS1562	IS1182	IS1182
IS1563	IS1182	IS1182
IS1592	IS982	IS982
IS1595	IS1595	IS1595
IS1598	IS4	IS4Sa
IS1599	IS982	IS982
IS15DI	IS6	IS6
IS15DII	IS6	IS6
IS15DIV	IS6	IS6
IS16	IS256	IS256
IS1600	IS21	IS21
IS1601	IS256	IS256
IS1602	IS607	IS607
IS1612	IS21	IS21
IS1618	IS110	IS1111
IS1628	IS6	IS6
IS1629	ISAs1	ISAs1
IS1630	IS30	IS30
IS1631	IS21	IS21
IS1632	IS256	IS256
IS1634	IS1634	IS1634
IS1635	IS6	IS6
IS1646	IS5	IS5
IS1647	IS5	IS427
IS1648	IS5	IS427
IS1649	IS481	IS481
IS1650	IS5	IS427
IS1652	IS481	IS481
IS1655	IS30	IS30
IS1661	IS3	IS150
IS1663	IS110	IS110
IS1664	IS3	IS150
IS1675	IS4	IS4
IS1676	IS1380	IS1380
IS1677	IS1380	IS1380
IS1678	IS1380	IS1380
IS17	IS5	IS903
IS18	IS30	IS30
IS186A	IS4	IS231
IS186B	IS4	IS231
IS19	IS982	IS982
IS1921	IS607	IS607
IS195	IS982	IS982
IS1953	IS3	IS3
IS199	IS3	IS150
IS1A	IS1	IS1
IS1B	IS1	IS1
IS1D	IS1	IS1
IS1F	IS1	IS1
IS1G	IS1	IS1
IS1H	IS1	IS1
IS1N	IS1	IS1
IS1R	IS1	IS1
IS1S	IS1	IS1
IS1Sa	IS1	IS1
IS1SD	IS1	IS1
IS1X1	IS1	IS1
IS1X2	IS1	IS1
IS1X3	IS1	IS1
IS1X4	IS1	IS1
IS2	IS3	IS2
IS200	IS200/IS605	IS200
IS2000	IS5	IS5
IS2001	ISL3	ISL3
IS200C	IS200/IS605	IS200
IS200F	IS200/IS605	IS200
IS200G	IS200/IS605	IS200
IS200H	IS200/IS605	IS200
IS200S	IS200/IS605	IS200
IS2020	IS6	IS6
IS204	ISL3	ISL3
IS21	IS21	IS21
IS2112	IS110	IS110
IS219	IS1380	IS1380
IS220	IS1380	IS1380
IS222	IS3	IS3
IS231A	IS4	IS231
IS231B	IS4	IS231
IS231C	IS4	IS231
IS231D	IS4	IS231
IS231E	IS4	IS231
IS231F	IS4	IS231
IS231F2	IS4	IS231
IS231H	IS4	IS231
IS231I	IS4	IS231
IS231J	IS4	IS231
IS231K	IS4	IS231
IS231L	IS4	IS231
IS231M	IS4	IS231
IS231N	IS4	IS231
IS231O	IS4	IS231
IS231P	IS4	IS231
IS231Q	IS4	IS231
IS231R	IS4	IS231
IS231S	IS4	IS231
IS231T	IS4	IS231
IS231U	IS4	IS231
IS231V	IS4	IS231
IS231W	IS4	IS231
IS231Y	IS4	IS231
IS232	IS21	IS21
IS233A	IS982	IS982
IS2404	ISAs1	ISAs1
IS240A	IS6	IS6
IS240B	IS6	IS6
IS240C	IS6	IS6
IS240F	IS6	IS6
IS256	IS256	IS256
IS257-1	IS6	IS6
IS257-2	IS6	IS6
IS257-3	IS6	IS6
IS257R1	IS6	IS6
IS257R2	IS6	IS6
IS26	IS6	IS6
IS2606	IS256	IS256
IS2621	IS4	ISPepr1
IS285	IS256	IS256
IS292	IS66	IS66
IS298	IS5	IS427
IS3	IS3	IS3
IS30	IS30	IS30
IS30D	IS30	IS30
IS30H	IS30	IS30
IS31831	ISL3	ISL3
IS3411	IS3	IS51
IS3501	IS3	IS51
IS3502	IS3	IS51
IS3503	IS256	IS1249
IS3506	IS256	IS256
IS3507	IS256	IS1249
IS3509	IS256	IS1249
IS3514	IS481	IS481
IS3F	IS3	IS3
IS3H	IS3	IS3
IS4	IS4	IS4
IS401	IS3	IS51
IS402	IS5	IS427
IS406	IS256	IS256
IS407	IS3	IS407
IS408	IS21	IS21
IS421	IS4	IS231
IS426	IS3	IS2
IS427	IS5	IS427
IS431L	IS6	IS6
IS431mec	IS6	IS6
IS431R	IS6	IS6
IS4321	IS110	IS1111
IS4321L	IS110	IS1111
IS4321R	IS110	IS1111
IS4351	IS30	IS30
IS4502	IS256	IS256
IS466	ISL3	ISL3
IS468A	IS5	IS1031
IS469	ISL3	ISL3
IS470	IS5	ISL2
IS476	IS3	IS407
IS481	IS481	IS481
IS4811	IS5	IS1031
IS481v1	IS481	IS481
IS481v2	IS481	IS481
IS492	IS110	IS110
IS493	IS5	ISL2
IS4Bsu1	IS4	IS4Sa
IS4Sa	IS4	IS4Sa
IS4Sa2	IS701	IS701
IS5	IS5	IS5
IS5075	IS110	IS1111
IS50R	IS4	IS50
IS51	IS3	IS51
IS511	IS3	IS407
IS52	IS5	IS5
IS5376	IS21	IS21
IS5377	IS4	IS4Sa
IS5564	IS481	IS481
IS5708	IS110	IS1111
IS5B	IS5	IS5
IS5D	IS5	IS5
IS5Sa	IS5	IS1031
IS5Sa2	IS5	IS1031
IS5Sb	IS5	IS1031
IS600	IS3	IS3
IS605	IS200/IS605	IS605
IS606	IS200/IS605	IS605
IS607	IS607	IS607
IS609	IS200/IS605	IS605
IS6100	IS6	IS6
IS6110	IS3	IS51
IS612	IS1380	IS942
IS6120	IS256	IS256
IS612B	IS1380	IS942
IS613	IS1380	IS942
IS614	IS1380	IS942
IS614B	IS1380	IS942
IS615	IS1380	IS942
IS616	IS1380	IS1380
IS621	IS110	IS110
IS629	IS3	IS51
IS630-Spn1	IS630	IS630
IS630	IS630	IS630
IS640	IS21	IS21
IS641	IS4	IS4Sa
IS642	IS630	IS630
IS643	IS21	IS21
IS650	IS110	IS110
IS651	ISL3	ISL3
IS652	ISL3	ISL3
IS653	IS110	IS110
IS654	IS256	IS256
IS655	IS3	IS3
IS656	IS1182	IS1182
IS657	IS200/IS605	IS200
IS658	IS30	IS30
IS66	IS66	IS66
IS660	IS1182	IS1182
IS662	IS1182	IS1182
IS663	IS1182	IS1182
IS666	IS256	IS256
IS6770	IS30	IS30
IS679	IS66	IS66
IS682	IS66	IS66
IS684	IS66	IS66
IS692	IS66	IS66
IS693	IS66	IS66
IS701	IS701	IS701
IS702	IS5	ISL2
IS71	IS66	IS66
IS711	IS5	IS427
IS712	IS21	IS21
IS801	IS91	IS91
IS8301	IS200/IS605	IS605
IS8402	IS4	IS10
IS861	IS3	IS150
IS866	IS66	IS66
IS867	IS66	IS66
IS868	IS3	IS51
IS869	IS5	IS427
IS870	IS630	IS630
IS881	IS5	IS5
IS883	IS66	IS66
IS884	IS110	IS1111
IS885	IS630	IS630
IS891	IS200/IS605	IS1341
IS892	ISNCY	IS892
IS895	IS630	IS630
IS900	IS110	IS110
IS901	IS110	IS110
IS902	IS110	IS110
IS903	IS5	IS903
IS903B	IS5	IS903
IS905	IS256	IS256
IS91	IS91	IS91
IS911	IS3	IS3
IS931	IS256	IS256
IS942	IS1380	IS942
IS943	IS4	ISPepr1
IS946V	IS6	IS6
IS981	IS3	IS3
IS982	IS982	IS982
IS982B	IS982	IS982
IS982C	IS982	IS982
IS986	IS3	IS51
IS987	IS3	IS51
IS994	IS3	IS51
IS999	IS3	IS51
ISA0963-1	IS481	IS481
ISA0963-2	IS481	IS481
ISA0963-3	IS481	IS481
ISA0963-4	IS481	IS481
ISA0963-5	IS481	IS481
ISA0963-6	IS481	IS481
ISA0963-7	IS481	IS481
ISA1083-2	IS630	IS630
ISA1214-1	ISNCY	ISA1214
ISA1214-6	ISNCY	ISA1214
ISA1218	IS5	IS5
ISAac1	IS200/IS605	IS200
ISAac2	IS5	IS427
ISAac3	IS200/IS605	IS200
ISAae1	IS5	IS903
ISAal1	IS1595	ISSod11
ISAan1	IS1595	ISSod11
ISAar1	IS1595	ISSod11
ISAar10	IS1380	IS1380
ISAar11	IS1380	IS1380
ISAar12	IS1380	IS1380
ISAar13	ISL3	ISL3
ISAar14	ISL3	ISL3
ISAar15	ISL3	ISL3
ISAar16	IS110	IS110
ISAar17	IS110	IS110
ISAar18	IS110	IS110
ISAar19	ISL3	ISL3
ISAar2	IS110	IS110
ISAar20	ISL3	ISL3
ISAar21	IS4	IS4
ISAar22	IS481	IS481
ISAar23	ISL3	ISL3
ISAar24	IS3	IS3
ISAar25	IS3	IS3
ISAar26	IS3	IS3
ISAar27	IS481	IS481
ISAar28	IS481	IS481
ISAar29	IS110	IS110
ISAar3	IS3	IS407
ISAar30	ISL3	ISL3
ISAar31	IS630	IS630
ISAar32	IS1380	IS1380
ISAar33	IS21	IS21
ISAar34	ISL3	ISL3
ISAar35	IS481	IS481
ISAar36	IS21	IS21
ISAar37	IS3	IS3
ISAar38	IS5	IS427
ISAar39	ISL3	ISL3
ISAar4	IS3	IS3
ISAar40	IS3	IS3
ISAar41	IS110	IS110
ISAar42	ISL3	ISL3
ISAar43	IS3	IS407
ISAar44	IS3	IS3
ISAar45	IS3	IS3
ISAar46	IS3	IS3
ISAar5	IS256	IS1249
ISAar6	IS256	IS256
ISAar7	IS21	IS21
ISAar8	IS1380	IS1380
ISAar9	IS1380	IS1380
ISAau1	IS3	IS407
ISAau2	IS21	IS21
ISAau3	IS5	IS5
ISAau5	ISNCY	ISNCY
ISAav1	IS21	IS21
ISAav2	IS5	IS903
ISAav3	IS5	IS5
ISAav4	IS3	IS3
ISAav5	IS481	IS481
ISAba1	IS4	IS10
ISAba10	IS5	IS903
ISAba11	IS701	ISAba11
ISAba12	IS5	IS903
ISAba125	IS30	IS30
ISAba13	IS5	IS903
ISAba14	IS3	IS150
ISAba15	IS5	IS1031
ISAba16	IS66	IS66
ISAba17	IS66	IS66
ISAba18	IS3	IS51
ISAba19	IS3	IS51
ISAba2	IS3	IS51
ISAba20	IS3	IS407
ISAba21	IS3	IS3
ISAba22	IS3	IS3
ISAba23	IS5	IS5
ISAba24	IS66	IS66
ISAba25	IS66	IS66
ISAba26	IS256	IS256
ISAba27	IS5	ISL2
ISAba28	IS66	IS66
ISAba29	IS3	IS51
ISAba3	IS1	IS1
ISAba30	IS200/IS605	IS605
ISAba31	IS5	IS427
ISAba32	ISNCY	IS1202
ISAba33	IS4	IS10
ISAba34	IS3	IS51
ISAba36	IS1595	IS1016
ISAba37	IS5	IS1031
ISAba4	IS982	IS982
ISAba40	IS5	IS903
ISAba42	IS256	IS256
ISAba43	ISL3	ISL3
ISAba44	IS630	IS630
ISAba45	IS3	IS150
ISAba46	IS66	IS66
ISAba47	IS982	IS982
ISAba48	IS701	ISAba11
ISAba49	IS66	IS66
ISAba5	IS5	IS903
ISAba50	IS256	IS256
ISAba52	IS6	IS6
ISAba53	IS5	IS903
ISAba57	IS3	IS407
ISAba6	IS982	IS982
ISAba7	IS5	IS903
ISAba8	IS21	IS21
ISAba825	IS982	IS982
ISAba9	IS982	IS982
ISAbc1	IS1595	ISSod11
ISAbe10	IS256	IS256
ISAbe12	IS3	IS3
ISAbe13	IS5	IS427
ISAbe14	ISL3	ISL3
ISAbe15	IS5	ISL2
ISAbe16	IS3	IS150
ISAbe17	IS3	IS3
ISAbe18	IS4	IS4Sa
ISAbe5	IS1595	IS1016
ISAbe6	IS3	IS407
ISAbe8	IS30	IS30
ISAbe9	IS630	IS630
ISAbo1	IS3	IS51
ISAca1	IS3	IS407
ISAcar1	ISNCY	ISNCY
ISAcas1	ISKra4	ISAzba1
ISAcas2	ISKra4	ISMich2
ISAcas3	ISKra4	ISKra4
ISAcba1	IS1595	ISSod11
ISAcc1	IS1182	IS1182
ISAcc2	IS1182	IS1182
ISAcce1	ISKra4	ISKra4
ISAcde1	IS1595	ISSod11
ISAcde2	IS1595	ISPna2
ISAcfe1	IS1182	IS1182
ISAcfe2	IS1182	IS1182
ISAch1	IS5	IS5
ISAchd1	IS1595	ISPna2
ISAcif1	ISNCY	ISMae2
ISAcif2	IS1595	ISPna2
ISAcl1	IS30	IS30
ISAcl2	IS3	IS3
ISAcma1	IS6	IS6
ISAcma10	ISL3	ISL3
ISAcma11	IS4	ISPepr1
ISAcma12	ISAs1	ISAs1
ISAcma13	IS3	IS150
ISAcma14	IS630	IS630
ISAcma15	IS630	IS630
ISAcma16	IS4	IS4
ISAcma17	IS5	IS5
ISAcma18	IS4	IS50
ISAcma19	IS4	IS10
ISAcma2	ISAs1	ISAs1
ISAcma20	IS5	IS1031
ISAcma21	IS1380	IS1380
ISAcma22	IS701	ISAba11
ISAcma23	ISL3	ISL3
ISAcma24	IS701	IS701
ISAcma25	IS630	IS630
ISAcma26	IS21	IS21
ISAcma27	IS630	IS630
ISAcma28	IS630	IS630
ISAcma29	IS630	IS630
ISAcma3	IS1	ISMhu11
ISAcma30	IS630	IS630
ISAcma31	IS630	IS630
ISAcma32	IS630	IS630
ISAcma33	IS1	IS1
ISAcma34	IS630	IS630
ISAcma35	IS630	IS630
ISAcma36	IS1	IS1
ISAcma37	IS701	IS701
ISAcma38	IS21	IS21
ISAcma39	IS200/IS605	IS200
ISAcma4	IS1	IS1
ISAcma40	IS1	IS1
ISAcma41	IS630	IS630
ISAcma42	IS701	ISAba11
ISAcma43	IS5	IS1031
ISAcma44	IS4	IS10
ISAcma45	IS5	IS5
ISAcma46	IS1182	IS1182
ISAcma47	IS4	IS10
ISAcma48	IS4	IS10
ISAcma49	ISL3	ISL3
ISAcma5	IS5	IS1031
ISAcma50	IS21	IS21
ISAcma6	IS5	IS903
ISAcma7	IS256	IS256
ISAcma8	IS701	IS701
ISAcma9	IS5	IS1031
ISAcmu1	IS1595	IS1595
ISAco1	IS1182	IS1182
ISAcp1	IS5	IS5
ISAcp2	IS481	IS481
ISAcp3	IS5	IS427
ISAcp4	IS3	IS407
ISAcp5	IS110	IS1111
ISAcpa1	IS1595	IS1016
ISAcpr1	IS1595	IS1595
ISAcpr2	IS1595	IS1595
ISAcr1	IS1595	ISSod11
ISAcr2	IS6	IS6
ISAcr3	ISAs1	ISAs1
ISAcr4	IS1380	IS1380
ISAcr5	IS1380	IS1380
ISAcra1	IS1595	IS1016
ISAcsp12	IS3	IS3
ISAcsp2	IS982	IS982
ISAcsp3	IS3	IS3
ISAcsp5	IS3	IS150
ISAcsp6	IS1595	ISPna2
ISAcsp7	IS1595	IS1016
ISAcsp8	IS1595	IS1016
ISActu1	IS256	IS256
ISAcur1	IS1595	IS1016
ISAcve1	IS1595	IS1016
ISAde1	IS66	IS66
ISAde2	IS1182	IS1182
ISAde3	IS3	IS407
ISAde4	IS3	IS407
ISAde5	IS256	IS256
ISAe1	ISL3	ISL3
ISAeca1	IS30	IS30
ISAeca3	IS110	IS1111
ISAeca4	IS3	IS51
ISAeca5	IS1595	IS1595
ISAeca6	IS3	IS407
ISAeca7	IS256	IS256
ISAeh1	IS66	IS66
ISAeme1	ISAs1	ISAs1
ISAeme10	IS1595	ISPna2
ISAeme11	IS701	ISAba11
ISAeme12	IS4	IS4
ISAeme13	IS4	IS4
ISAeme14	IS4	IS4
ISAeme15	IS4	IS4
ISAeme16	IS630	IS630
ISAeme17	IS21	IS21
ISAeme18	IS30	IS30
ISAeme19	ISL3	ISL3
ISAeme2	ISAs1	ISAs1
ISAeme20	IS3	IS3
ISAeme21	IS481	IS481
ISAeme22	IS4	IS50
ISAeme23	IS66	ISBst12
ISAeme24	IS66	ISBst12
ISAeme25	IS256	IS256
ISAeme3	IS4	ISH8
ISAeme4	IS4	ISH8
ISAeme5	IS66	IS66
ISAeme6	IS3	IS407
ISAeme7	IS5	IS903
ISAeme8	IS200/IS605	IS605
ISAeme9	IS200/IS605	IS1341
ISAfa1	IS1595	IS1595
ISAfd1	IS701	IS701
ISAfe1	IS110	IS1111
ISAfe10	IS607	IS607
ISAfe11	IS607	IS607
ISAfe12	IS21	IS21
ISAfe13	ISKra4	ISAzba1
ISAfe17	IS3	IS150
ISAfe18	IS1595	ISSod11
ISAfe2	IS256	IS256
ISAfe3	IS110	IS110
ISAfe4	IS66	IS66
ISAfe5	IS3	IS3
ISAfe7	IS3	IS51
ISAfe8	IS200/IS605	IS1341
ISAfe9	IS21	IS21
ISAfer1	ISNCY	ISDol1
ISAfl1	IS701	IS701
ISAha1	IS5	IS903
ISAha2	IS5	IS903
ISAha3	IS5	IS903
ISAhi1	IS1595	IS1595
ISAhy1	IS1595	ISPna2
ISAhy2	IS630	IS630
ISAhy3	IS30	IS30
ISAisp1	IS1595	ISSod11
ISAisp2	IS3	IS51
ISAisp3	IS481	IS481
ISAisp4	IS110	IS110
ISAisp5	IS1595	ISSod11
ISAisp6	IS21	IS21
ISAisp7	IS21	IS21
ISAisp8	IS1595	ISSod11
ISAjo1	IS5	IS903
ISAjo2	ISNCY	IS1202
ISAju1	IS1595	IS1016
ISAlac1	ISLre2	ISLre2
ISAlba1	IS1595	IS1595
ISAlba2	IS1595	ISSod11
ISAlba3	IS1595	ISSod11
ISAlde1	IS21	IS21
ISAlde2	IS21	IS21
ISAlg	IS3	IS3
ISAlg1	IS1595	ISSod11
ISAlg2	IS1595	IS1595
ISAli1	IS5	IS1031
ISAli10	IS66	IS66
ISAli11	ISL3	ISL3
ISAli12A	IS5	IS427
ISAli12B	IS5	IS427
ISAli13	IS21	IS21
ISAli14	ISAs1	ISAs1
ISAli15	IS66	IS66
ISAli16	IS110	IS110
ISAli17	IS5	IS903
ISAli18	ISL3	ISL3
ISAli19	IS200/IS605	IS1341
ISAli2	IS630	IS630
ISAli3	IS630	IS630
ISAli4	IS3	IS51
ISAli5	IS3	IS150
ISAli6	IS256	IS256
ISAli7	IS256	IS256
ISAli8	IS110	IS110
ISAli9	IS5	IS427
ISAlis1	IS1595	ISPna2
ISAlisp1	IS21	IS21
ISAlsp1	IS21	IS21
ISAlw1	IS5	IS903
ISAlw10	IS4	IS4
ISAlw11	IS5	IS427
ISAlw13	IS5	IS427
ISAlw14	IS5	ISL2
ISAlw15	IS5	ISL2
ISAlw16	IS66	IS66
ISAlw17	IS630	IS630
ISAlw18	IS630	IS630
ISAlw19	IS982	IS982
ISAlw2	IS1	IS1
ISAlw20	IS982	IS982
ISAlw21	IS1595	IS1016
ISAlw22	ISNCY	IS1202
ISAlw23	IS3	IS51
ISAlw24	IS481	IS481
ISAlw25	IS1	IS1
ISAlw26	IS3	IS3
ISAlw27	IS3	IS150
ISAlw28	IS3	IS407
ISAlw3	IS1	IS1
ISAlw31	IS5	IS427
ISAlw32	IS5	ISL2
ISAlw33	IS30	IS30
ISAlw34	IS66	IS66
ISAlw35	IS481	IS481
ISAlw4	IS3	IS51
ISAlw5	IS3	IS51
ISAlw6	IS3	IS407
ISAlw7	IS4	IS4Sa
ISAlw8	IS4	IS50
ISAlw9	IS4	IS4
ISAma1	IS3	IS3
ISAma2	IS3	IS407
ISAma3	ISAs1	ISAs1
ISAma4	IS66	ISBst12
ISAma5	IS1595	ISPna2
ISAmas1	IS256	IS1249
ISAmde1	IS1182	IS1182
ISAmde2	ISLre2	ISLre2
ISAmde3	ISLre2	ISLre2
ISAmde4	ISLre2	ISLre2
ISAme1	IS4	IS231
ISAme2	IS1182	IS1182
ISAmi1	IS5	ISL2
ISAmi2	IS5	ISL2
ISAmo1	ISLre2	ISLre2
ISAmo2	ISLre2	ISLre2
ISAmu1	IS1595	ISNwi1
ISAnhy1	ISLre2	ISLre2
ISAni1	IS481	IS481
ISAnmi1	IS1595	ISPna2
ISAnsp1	IS1182	IS1182
ISAnsp10	IS630	IS630
ISAnsp11	IS3	IS3
ISAnsp12	IS66	IS66
ISAnsp13	ISAs1	ISAs1
ISAnsp14	IS256	IS256
ISAnsp2	IS481	IS481
ISAnsp3	IS66	IS66
ISAnsp4	IS21	IS21
ISAnsp5	IS21	IS21
ISAnsp6	IS1182	IS1182
ISAnsp7	IS4	IS10
ISAnsp8	IS3	IS407
ISAnsp9	ISAs1	ISAs1
ISAod1	IS256	IS1249
ISAot1	ISLre2	ISLre2
ISApl1	IS30	IS30
ISApl2	IS3	IS150
ISApl3	IS3	IS150
ISApr1	IS3	IS3
ISApr10	IS256	IS256
ISApr11	IS1380	IS1380
ISApr12	IS5	IS5
ISApr13	IS5	IS5
ISApr14	IS256	IS256
ISApr2	IS1595	ISSod11
ISApr3	IS1595	ISSod11
ISApr4	IS1595	ISNwi1
ISApr5	IS6	IS6
ISApr6	IS66	IS66
ISApr7	IS1595	ISNwi1
ISApr8	IS1380	IS1380
ISApr9	IS1380	IS1380
ISApu1	IS4	ISH8
ISApu2	IS4	ISH8
ISAr1	IS630	IS630
ISAra1	IS5	IS903
ISAra2	ISKra4	ISAzba1
ISArch1	IS1182	IS1182
ISArch10	IS4	IS4
ISArch11	IS4	ISH8
ISArch12	ISL3	ISL3
ISArch13	ISL3	ISL3
ISArch14	IS66	ISBst12
ISArch15	IS66	ISBst12
ISArch16	ISAzo13	ISAzo13
ISArch17	IS1	IS1
ISArch18	IS1	ISMhu11
ISArch19	IS66	ISBst12
ISArch2	IS1182	IS1182
ISArch20	ISAzo13	ISAzo13
ISArch21	IS5	IS5
ISArch22	IS5	IS903
ISArch23	IS5	IS903
ISArch24	IS5	IS903
ISArch25	IS5	IS903
ISArch3	IS630	IS630
ISArch4	IS630	IS630
ISArch5	ISL3	ISL3
ISArch6	IS5	IS5
ISArch7	IS66	ISBst12
ISArch8	IS1634	IS1634
ISArch9	IS4	IS4
ISAri1	IS21	IS21
ISArma1	IS607	IS607
ISArma2	IS1	IS1
ISArsp1	IS481	IS481
ISArsp10	IS1380	IS1380
ISArsp11	ISAs1	ISAs1
ISArsp12	IS481	IS481
ISArsp13	IS3	IS150
